frame,track_id,x,y,w,h,cx,cy
1132,37,461,188,17,12,470,194
1132,51,383,248,14,14,390,255
1133,1,244,246,18,17,253,254
1133,3,48,175,22,13,59,182
1133,8,244,102,16,16,252,110
1133,37,459,188,17,11,468,193
1133,51,383,248,14,14,390,255
1134,1,244,246,18,17,253,254
1134,3,48,175,22,13,59,182
1134,8,244,102,16,16,252,110
1134,37,458,188,18,12,467,194
1134,51,383,248,14,14,390,255
1135,1,244,246,18,17,253,254
1135,3,48,175,22,13,59,182
1135,8,244,102,16,16,252,110
1135,37,456,188,18,11,465,193
1135,51,383,248,14,14,390,255
1135,52,32,280,12,23,38,291
1136,1,244,246,18,17,253,254
1136,3,48,175,22,13,59,182
1136,8,244,102,16,16,252,110
1136,37,454,188,18,11,463,193
1136,52,32,280,12,23,38,291
1137,1,244,246,18,17,253,254
1137,3,48,175,22,13,59,182
1137,8,244,102,16,16,252,110
1137,37,452,188,17,10,461,193
1137,52,32,280,12,23,38,291
1138,1,244,245,18,17,253,254
1138,3,48,175,22,13,59,182
1138,8,244,102,16,16,252,110
1138,37,450,188,17,10,459,193
1138,52,32,280,12,23,38,291
1139,1,244,245,18,17,253,254
1139,3,48,175,22,13,59,182
1139,8,244,102,16,16,252,110
1139,37,448,184,21,16,459,192
1139,52,32,280,12,23,38,291
1140,1,244,245,18,17,253,254
1140,3,48,175,22,13,59,182
1140,8,244,102,16,16,252,110
1140,37,447,185,19,13,457,192
1140,52,32,280,12,23,38,291
1141,1,244,245,18,17,253,254
1141,3,48,175,22,13,59,182
1141,8,244,102,16,16,252,110
1141,37,446,186,18,13,455,192
1141,52,32,280,12,23,38,291
1142,1,244,245,18,17,253,254
1142,3,48,175,22,13,59,182
1142,8,244,102,16,16,252,110
1142,37,444,186,18,12,453,192
1142,52,32,280,12,23,38,291
1143,1,244,245,18,17,253,254
1143,3,48,175,22,13,59,182
1143,8,244,102,16,16,252,110
1143,37,443,186,18,12,452,192
1143,52,32,280,12,23,38,291
1144,1,244,245,18,17,253,254
1144,3,48,175,22,13,59,182
1144,8,244,102,16,16,252,110
1144,37,442,185,18,13,451,191
1144,52,32,280,12,23,38,291
1145,1,244,245,18,17,253,254
1145,3,48,175,22,13,59,182
1145,8,244,102,16,16,252,110
1145,37,440,186,18,12,449,192
1145,52,32,280,12,23,38,291
1146,1,244,245,18,17,253,254
1146,3,48,175,22,13,59,182
1146,8,244,102,16,16,252,110
1146,37,439,186,18,12,448,192
1147,1,244,245,18,17,253,254
1147,3,48,175,22,13,59,182
1147,8,244,102,16,16,252,110
1147,37,437,185,18,13,446,191
1148,1,244,245,18,17,253,254
1148,3,48,175,22,13,59,182
1148,8,244,102,16,16,252,110
1148,37,436,185,18,13,445,191
1149,1,244,245,18,17,253,254
1149,3,48,175,22,13,59,182
1149,8,244,102,16,16,252,110
1149,37,434,184,18,13,443,191
1150,1,244,245,18,17,253,254
1150,3,48,175,22,13,59,182
1150,8,244,102,16,16,252,110
1150,37,433,184,18,13,442,191
1151,1,244,245,18,17,253,254
1151,3,48,175,22,13,59,182
1151,8,244,102,16,16,252,110
1151,37,431,184,17,13,440,191
1152,1,244,245,18,17,253,254
1152,3,48,175,22,13,59,182
1152,8,244,102,16,16,252,110
1152,37,430,184,18,13,439,191
1153,1,244,245,18,17,253,254
1153,3,48,175,22,13,59,182
1153,8,244,102,16,16,252,110
1153,37,429,184,18,13,438,191
1154,1,244,245,18,17,253,254
1154,3,48,175,22,13,59,182
1154,8,244,102,16,16,252,110
1154,37,428,185,18,12,437,191
1155,1,244,245,18,17,253,254
1155,3,48,175,22,13,59,182
1155,8,244,102,16,16,252,110
1155,37,429,185,15,12,436,191
1156,1,244,245,18,17,253,254
1156,3,48,175,22,13,59,182
1156,8,244,102,16,16,252,110
1156,37,426,186,17,12,434,192
1157,1,244,245,18,17,253,254
1157,3,48,175,22,13,59,182
1157,8,244,102,16,16,252,110
1157,37,424,185,18,13,433,191
1157,53,0,350,15,9,7,355
1158,1,244,245,18,17,253,254
1158,3,48,175,22,13,59,182
1158,8,244,102,16,16,252,110
1158,37,421,183,22,17,432,191
1158,53,0,350,15,9,7,355
1159,1,244,245,18,17,253,254
1159,3,48,175,22,13,59,182
1159,8,244,102,16,16,252,110
1159,37,420,182,25,18,432,191
1159,53,0,350,15,9,7,355
1160,1,244,245,18,17,253,254
1160,3,48,175,22,13,59,182
1160,8,244,102,16,16,252,110
1160,37,420,183,20,15,430,191
1160,53,0,350,15,9,7,355
1161,1,244,245,18,17,253,254
1161,3,48,175,22,13,59,182
1161,8,244,102,16,16,252,110
1161,37,419,184,19,13,429,190
1161,53,0,350,15,9,7,355
1162,1,244,245,18,17,253,254
1162,3,48,175,22,13,59,182
1162,8,244,102,16,16,252,110
1162,37,421,184,16,12,428,190
1162,53,0,350,15,9,7,355
1163,1,244,245,18,17,253,254
1163,3,48,175,22,13,59,182
1163,8,244,102,16,16,252,110
1163,37,417,183,21,16,428,191
1163,53,0,350,15,9,7,355
1164,1,244,245,18,17,253,254
1164,3,48,175,22,13,59,182
1164,8,244,102,16,16,252,110
1164,37,416,185,18,13,426,192
1164,53,0,350,15,9,7,355
1165,1,244,245,18,17,253,254
1165,3,48,175,22,13,59,182
1165,8,244,102,16,16,252,110
1165,37,416,185,18,13,425,191
1165,53,0,350,15,9,7,355
1166,1,244,245,18,17,253,254
1166,3,48,175,22,13,59,182
1166,8,244,102,16,16,252,110
1166,37,415,185,18,12,424,191
1166,53,0,350,15,9,7,355
1167,1,244,245,18,17,253,254
1167,3,48,175,22,13,59,182
1167,8,244,102,16,16,252,110
1167,37,413,183,21,15,424,191
1167,53,0,350,15,9,7,355
1168,1,244,245,18,17,253,254
1168,3,48,175,22,13,59,182
1168,8,244,102,16,16,252,110
1168,37,416,185,17,13,424,192
1169,1,244,245,18,17,253,254
1169,3,48,175,22,13,59,182
1169,8,244,102,16,16,252,110
1169,37,416,186,15,12,423,192
1170,1,244,245,18,17,253,254
1170,3,48,175,22,13,59,182
1170,8,244,102,16,16,252,110
1170,37,413,185,17,12,421,191
1171,1,244,245,18,17,253,254
1171,3,48,175,22,13,59,182
1171,8,244,102,16,16,252,110
1171,37,412,186,17,12,420,192
1172,1,244,245,18,17,253,254
1172,3,48,175,22,13,59,182
1172,8,244,102,16,16,252,110
1172,37,410,186,18,12,419,192
1173,1,244,245,18,17,253,254
1173,3,48,175,22,13,59,182
1173,8,244,102,16,16,252,110
1173,37,410,186,18,12,419,192
1174,1,244,245,18,17,253,254
1174,3,48,175,22,13,59,182
1174,8,244,102,16,16,252,110
1174,37,411,186,15,12,419,192
1175,1,244,245,18,17,253,254
1175,3,48,175,22,13,59,182
1175,8,244,102,16,16,252,110
1175,37,411,186,14,11,419,192
1176,1,244,245,18,17,253,254
1176,3,48,175,22,13,59,182
1176,8,244,102,16,16,252,110
1176,37,411,186,13,11,418,192
1177,1,244,245,18,17,253,254
1177,3,48,175,22,13,59,182
1177,8,244,102,16,16,252,110
1177,37,411,186,14,13,418,193
1178,1,244,245,18,17,253,254
1178,3,48,175,22,13,59,182
1178,8,244,102,16,16,252,110
1178,37,406,185,20,16,416,193
1179,1,244,245,18,17,253,254
1179,3,48,175,22,13,59,182
1179,8,244,102,16,16,252,110
1179,37,406,187,19,14,415,194
1180,1,244,245,18,17,253,254
1180,3,48,175,22,13,59,182
1180,8,244,102,16,16,252,110
1180,37,403,185,21,16,414,193
1181,1,244,245,18,17,253,254
1181,3,48,175,22,13,59,182
1181,8,244,102,16,16,252,110
1181,37,403,184,22,17,414,193
1182,1,244,245,18,17,253,254
1182,3,48,175,22,13,59,182
1182,8,244,102,16,16,252,110
1182,37,403,185,20,15,413,193
1183,1,244,245,18,17,253,254
1183,3,48,175,22,13,59,182
1183,8,244,102,16,16,252,110
1183,37,403,186,19,14,413,193
1184,1,244,245,18,17,253,254
1184,3,48,175,22,13,59,182
1184,8,244,102,16,16,252,110
1184,37,406,186,14,14,413,193
1185,1,244,245,18,17,253,254
1185,3,48,175,22,13,59,182
1185,8,244,102,16,16,252,110
1185,37,406,186,14,14,413,193
1186,1,244,245,18,17,253,254
1186,3,48,175,22,13,59,182
1186,8,244,102,16,16,252,110
1186,37,406,186,14,14,413,193
1187,1,244,245,18,17,253,254
1187,3,48,175,22,13,59,182
1187,8,244,102,16,16,252,110
1187,37,406,186,14,14,413,193
1188,1,244,245,18,17,253,254
1188,3,48,175,22,13,59,182
1188,8,244,102,16,16,252,110
1188,37,405,186,13,14,412,193
1189,1,244,245,18,17,253,254
1189,3,48,175,22,13,59,182
1189,8,244,102,16,16,252,110
1189,37,406,186,12,13,412,192
1190,1,244,245,18,17,253,254
1190,3,48,175,22,13,59,182
1190,8,244,102,16,16,252,110
1190,37,404,186,13,13,411,192
1191,1,244,245,18,17,253,254
1191,3,48,175,22,13,59,182
1191,8,244,102,16,16,252,110
1191,37,404,185,14,13,411,192
1192,1,244,245,18,17,253,254
1192,3,48,175,22,13,59,182
1192,8,244,102,16,16,252,110
1192,37,404,185,14,13,411,192
1193,1,244,245,18,17,253,254
1193,3,48,175,22,13,59,182
1193,8,244,102,16,16,252,110
1193,37,404,185,14,13,411,192
1194,1,244,245,18,17,253,254
1194,3,48,175,22,13,59,182
1194,8,244,102,16,16,252,110
1194,37,404,185,14,13,411,192
1195,1,244,245,18,17,253,254
1195,3,48,175,22,13,59,182
1195,8,244,102,16,16,252,110
1195,37,403,185,13,13,409,192
1196,1,244,245,18,17,253,254
1196,3,48,175,22,13,59,182
1196,8,244,102,16,16,252,110
1196,37,402,185,13,13,409,192
1197,1,244,245,18,17,253,254
1197,3,48,175,22,13,59,182
1197,8,244,102,16,16,252,110
1197,37,402,185,14,13,409,192
1198,1,244,245,18,17,253,254
1198,3,48,175,22,13,59,182
1198,8,244,102,16,16,252,110
1198,37,402,185,14,13,409,192
1199,1,244,245,18,17,253,254
1199,3,48,176,22,14,59,183
1199,8,244,102,16,16,252,110
1199,37,399,185,16,13,407,192
1200,1,244,245,18,17,253,254
1200,3,48,176,22,14,59,183
1200,8,244,102,16,16,252,110
1200,37,398,186,17,12,407,192
1201,1,244,245,18,17,253,254
1201,3,48,176,22,14,59,183
1201,8,244,102,16,16,252,110
1201,37,398,186,17,12,406,192
1202,1,244,245,18,17,253,254
1202,3,48,176,22,14,59,183
1202,8,244,102,16,16,252,110
1202,37,398,186,18,12,407,192
1203,1,244,245,18,17,253,254
1203,3,48,176,22,13,59,182
1203,8,244,102,16,16,252,110
1203,37,398,186,18,12,407,192
1204,1,244,245,18,17,253,254
1204,3,48,176,22,13,59,182
1204,8,244,102,16,16,252,110
1204,37,398,186,18,12,407,192
1205,1,244,245,18,17,253,254
1205,3,48,176,22,13,59,182
1205,8,244,102,16,16,252,110
1205,37,398,186,18,12,407,192
1206,1,244,245,18,17,253,254
1206,3,48,175,22,13,59,182
1206,8,244,102,16,16,252,110
1206,37,398,186,18,12,407,192
1207,1,244,245,18,17,253,254
1207,3,48,175,22,13,59,182
1207,8,244,102,16,16,252,110
1207,37,398,186,18,12,407,192
1208,1,244,245,18,17,253,254
1208,3,48,175,22,13,59,182
1208,8,244,102,16,16,252,110
1208,37,398,186,18,12,407,192
1209,1,244,245,18,17,253,254
1209,3,48,175,22,13,59,182
1209,8,244,102,16,16,252,110
1209,37,398,186,18,12,407,192
1210,1,244,245,18,17,253,254
1210,3,48,175,22,13,59,182
1210,8,244,102,16,16,252,110
1210,37,398,186,18,12,407,192
1211,1,244,245,18,17,253,254
1211,3,48,175,22,13,59,182
1211,8,244,102,16,16,252,110
1211,37,398,186,18,12,407,192
1212,1,244,245,18,17,253,254
1212,3,48,175,22,13,59,182
1212,8,244,102,16,16,252,110
1212,37,398,186,18,12,407,192
1213,1,244,245,18,17,253,254
1213,3,48,175,22,13,59,182
1213,8,244,102,16,16,252,110
1213,37,398,186,18,12,407,192
1214,1,244,245,18,17,253,254
1214,3,48,175,22,13,59,182
1214,8,244,102,16,16,252,110
1214,37,398,186,18,12,407,192
1215,1,244,245,18,17,253,254
1215,3,48,175,22,13,59,182
1215,8,244,102,16,16,252,110
1215,37,398,186,18,12,407,192
1216,1,244,245,18,17,253,254
1216,3,48,175,22,13,59,182
1216,8,244,102,16,16,252,110
1216,37,398,186,18,12,407,192
1217,1,244,245,18,17,253,254
1217,3,48,175,22,13,59,182
1217,8,244,102,16,16,252,110
1217,37,398,186,18,12,407,192
1218,1,244,245,18,17,253,254
1218,3,48,175,22,13,59,182
1218,8,244,102,16,16,252,110
1218,37,398,186,18,12,407,192
1219,1,244,245,18,17,253,254
1219,3,48,175,22,13,59,182
1219,8,244,102,16,16,252,110
1219,37,398,186,18,12,407,192
1220,1,244,245,18,17,253,254
1220,3,48,175,22,13,59,182
1220,8,244,102,16,16,252,110
1220,37,398,186,18,12,407,192
1221,1,244,245,18,17,253,254
1221,3,48,175,22,13,59,182
1221,8,244,102,16,16,252,110
1221,37,398,186,18,12,407,192
1222,1,244,245,18,17,253,254
1222,3,48,175,22,13,59,182
1222,8,244,102,16,16,252,110
1222,37,398,186,18,12,407,192
1223,1,244,245,18,17,253,254
1223,3,48,175,22,13,59,182
1223,8,244,102,16,16,252,110
1223,37,398,186,18,12,407,192
1224,1,244,245,18,17,253,254
1224,3,48,175,22,13,59,182
1224,8,244,102,16,16,252,110
1224,37,398,186,18,12,407,192
1225,1,244,245,18,17,253,254
1225,3,48,175,22,13,59,182
1225,8,244,102,16,16,252,110
1225,37,398,186,18,12,407,192
1226,1,244,245,18,17,253,254
1226,3,48,175,22,13,59,182
1226,8,244,102,16,16,252,110
1226,37,398,186,18,12,407,192
1227,1,244,245,18,17,253,254
1227,3,48,175,22,13,59,182
1227,8,244,102,16,16,252,110
1227,37,398,186,18,12,407,192
1228,1,244,245,18,17,253,254
1228,3,48,175,22,13,59,182
1228,8,244,102,16,16,252,110
1228,37,398,186,18,12,407,192
1229,1,244,245,18,17,253,254
1229,3,48,175,22,13,59,182
1229,8,244,102,16,16,252,110
1229,37,398,186,18,12,407,192
1230,1,244,245,18,17,253,254
1230,3,48,175,22,13,59,182
1230,8,244,102,16,16,252,110
1230,37,398,186,18,12,407,192
1231,1,244,245,18,17,253,254
1231,3,48,175,22,13,59,182
1231,8,244,102,16,16,252,110
1231,37,398,186,18,12,407,192
1232,1,244,245,18,17,253,254
1232,3,48,175,22,13,59,182
1232,8,244,102,16,16,252,110
1232,37,398,186,18,12,407,192
1233,1,244,245,18,17,253,254
1233,3,48,175,22,13,59,182
1233,8,244,102,16,16,252,110
1233,37,398,186,18,12,407,192
1234,1,244,245,18,17,253,254
1234,3,48,175,22,13,59,182
1234,8,244,102,16,16,252,110
1234,37,398,186,18,12,407,192
1235,1,244,245,18,17,253,254
1235,3,48,175,22,13,59,182
1235,8,244,102,16,16,252,110
1235,37,398,186,18,12,407,192
1236,1,244,245,18,17,253,254
1236,3,48,175,22,13,59,182
1236,8,244,102,16,16,252,110
1236,37,398,186,18,12,407,192
1237,1,244,245,18,17,253,254
1237,3,48,175,22,13,59,182
1237,8,244,102,16,16,252,110
1237,37,398,186,18,12,407,192
1238,1,244,245,18,17,253,254
1238,3,48,175,22,13,59,182
1238,8,244,102,16,16,252,110
1238,37,398,186,18,12,407,192
1239,1,244,245,18,17,253,254
1239,3,48,175,22,13,59,182
1239,8,244,102,16,16,252,110
1239,37,398,186,18,12,407,192
1240,1,244,245,18,17,253,254
1240,3,48,175,22,13,59,182
1240,8,244,102,16,16,252,110
1240,37,398,186,18,12,407,192
1241,1,244,245,18,17,253,254
1241,3,48,175,22,13,59,182
1241,8,244,102,16,16,252,110
1241,37,398,186,18,12,407,192
1242,1,244,245,18,17,253,254
1242,3,48,175,22,13,59,182
1242,8,244,102,16,16,252,110
1242,37,398,186,18,12,407,192
1243,1,244,245,18,17,253,254
1243,3,48,175,22,13,59,182
1243,8,244,102,16,16,252,110
1243,37,398,186,18,12,407,192
1244,1,244,245,18,17,253,254
1244,3,48,175,22,13,59,182
1244,8,244,102,16,16,252,110
1244,37,398,186,18,12,407,192
1245,1,244,245,18,17,253,254
1245,3,48,175,22,13,59,182
1245,8,244,102,16,16,252,110
1245,37,398,186,18,12,407,192
1246,1,244,245,18,17,253,254
1246,3,48,175,22,13,59,182
1246,8,244,102,16,16,252,110
1246,37,398,186,18,12,407,192
1247,1,244,245,18,17,253,254
1247,3,48,175,22,13,59,182
1247,8,244,102,16,16,252,110
1247,37,398,186,18,12,407,192
1248,1,244,245,18,17,253,254
1248,3,48,175,22,13,59,182
1248,8,244,102,16,16,252,110
1248,37,398,186,18,12,407,192
1249,1,244,245,18,17,253,254
1249,3,48,175,22,13,59,182
1249,8,244,102,16,16,252,110
1249,37,398,186,18,12,407,192
1250,1,244,245,18,17,253,254
1250,3,48,175,22,13,59,182
1250,8,244,102,16,16,252,110
1250,37,398,186,18,12,407,192
1251,1,244,245,18,17,253,254
1251,3,48,175,22,13,59,182
1251,8,244,102,16,16,252,110
1251,37,398,186,18,12,407,192
1252,1,244,245,18,17,253,254
1252,3,48,175,22,13,59,182
1252,8,244,102,16,16,252,110
1252,37,398,186,18,12,407,192
1253,1,244,245,18,17,253,254
1253,3,48,175,22,13,59,182
1253,8,244,102,16,16,252,110
1253,37,398,186,18,12,407,192
1254,1,244,245,18,17,253,254
1254,3,48,175,22,13,59,182
1254,8,244,102,16,16,252,110
1254,37,398,186,18,12,407,192
1255,1,244,245,18,17,253,254
1255,3,48,175,22,13,59,182
1255,8,244,102,16,16,252,110
1255,37,398,186,18,12,407,192
1256,1,244,245,18,17,253,254
1256,3,48,175,22,13,59,182
1256,8,244,102,16,16,252,110
1256,37,398,186,18,12,407,192
1257,1,244,245,18,17,253,254
1257,3,48,175,22,13,59,182
1257,8,244,102,16,16,252,110
1257,37,398,186,18,12,407,192
1258,1,244,245,18,17,253,254
1258,3,48,175,22,13,59,182
1258,8,244,102,16,16,252,110
1258,37,398,186,18,12,407,192
1259,1,244,245,18,17,253,254
1259,3,48,175,22,13,59,182
1259,8,244,102,16,16,252,110
1259,37,398,186,18,12,407,192
1260,1,244,245,18,17,253,254
1260,3,48,175,22,13,59,182
1260,8,244,102,16,16,252,110
1260,37,398,186,18,12,407,192
1261,1,244,245,18,17,253,254
1261,3,48,175,22,13,59,182
1261,8,244,102,16,16,252,110
1261,37,398,186,18,12,407,192
1262,1,244,245,18,17,253,254
1262,3,48,175,22,13,59,182
1262,8,244,102,16,16,252,110
1262,37,398,186,18,12,407,192
1263,1,244,245,18,17,253,254
1263,3,48,175,22,13,59,182
1263,8,244,102,16,16,252,110
1263,37,398,186,18,12,407,192
1264,1,244,245,18,17,253,254
1264,3,48,175,22,13,59,182
1264,8,244,102,16,16,252,110
1264,37,398,186,18,12,407,192
1265,1,244,245,18,17,253,254
1265,3,48,175,22,13,59,182
1265,8,244,102,16,16,252,110
1265,37,398,186,18,12,407,192
1266,1,244,245,18,17,253,254
1266,3,48,175,22,13,59,182
1266,8,244,102,16,16,252,110
1266,37,398,186,18,12,407,192
1267,1,244,245,18,17,253,254
1267,3,48,175,22,13,59,182
1267,8,244,102,16,16,252,110
1267,37,398,186,18,12,407,192
1268,1,244,245,18,17,253,254
1268,3,48,175,22,13,59,182
1268,8,244,102,16,16,252,110
1268,37,398,186,18,12,407,192
1269,1,244,245,18,17,253,254
1269,3,48,175,22,13,59,182
1269,8,244,102,16,16,252,110
1269,37,398,186,18,12,407,192
1270,1,244,245,18,17,253,254
1270,3,48,175,22,13,59,182
1270,8,244,102,16,16,252,110
1270,37,398,186,18,12,407,192
1271,1,244,245,18,17,253,254
1271,3,48,175,22,13,59,182
1271,8,244,102,16,16,252,110
1271,37,398,186,18,12,407,192
1272,1,244,245,18,17,253,254
1272,3,48,175,22,13,59,182
1272,8,244,102,16,16,252,110
1272,37,398,186,18,12,407,192
1273,1,244,245,18,17,253,254
1273,3,48,175,22,13,59,182
1273,8,244,102,16,16,252,110
1273,37,398,186,18,12,407,192
1274,1,244,245,18,17,253,254
1274,3,48,175,22,13,59,182
1274,8,244,102,16,16,252,110
1274,37,398,186,18,12,407,192
1275,1,244,245,18,17,253,254
1275,3,48,175,22,13,59,182
1275,8,244,102,16,16,252,110
1275,37,398,186,18,12,407,192
1276,1,244,245,18,17,253,254
1276,3,48,175,22,13,59,182
1276,8,244,102,16,16,252,110
1276,37,398,186,18,12,407,192
1277,1,244,245,18,17,253,254
1277,3,48,175,22,13,59,182
1277,8,244,102,16,16,252,110
1277,37,398,186,18,12,407,192
1278,1,244,245,18,17,253,254
1278,3,48,175,22,13,59,182
1278,8,244,102,16,16,252,110
1278,37,398,186,18,12,407,192
1279,1,244,245,18,17,253,254
1279,3,48,175,22,13,59,182
1279,8,244,102,16,16,252,110
1279,37,398,186,18,12,407,192
1280,1,244,246,18,17,253,255
1280,3,48,175,22,13,59,182
1280,8,244,102,16,16,252,110
1280,37,398,186,19,13,407,193
1280,54,383,248,14,14,390,255
1281,1,244,246,18,17,253,255
1281,3,48,175,22,13,59,182
1281,8,244,102,16,16,252,110
1281,37,398,186,19,14,407,193
1281,54,383,248,14,14,390,255
1282,1,244,246,18,17,253,255
1282,3,48,175,22,13,59,182
1282,8,244,102,16,16,252,110
1282,37,398,186,19,14,407,193
1282,54,383,248,14,14,390,255
1283,1,244,247,18,17,253,255
1283,3,48,175,22,13,59,182
1283,8,244,102,16,16,252,110
1283,37,398,186,19,14,407,193
1283,54,383,248,14,14,390,255
1284,1,244,247,18,17,253,255
1284,3,48,175,22,13,59,182
1284,8,244,102,16,16,252,110
1284,37,397,186,19,14,407,193
1284,54,383,248,14,14,390,255
1285,1,244,247,18,17,253,255
1285,3,48,175,22,13,59,182
1285,8,244,102,16,16,252,110
1285,37,397,186,19,14,407,193
1285,54,383,248,14,14,390,255
1286,1,244,247,18,17,253,255
1286,3,48,175,22,13,59,182
1286,8,244,102,16,16,252,110
1286,37,397,186,19,14,407,193
1286,54,383,248,14,14,390,255
1287,1,244,247,18,17,253,255
1287,3,48,175,22,13,59,182
1287,8,244,102,16,16,252,110
1287,37,397,186,19,14,407,193
1287,54,383,248,14,14,390,255
1288,1,244,247,18,17,253,255
1288,3,48,175,22,13,59,182
1288,8,244,102,16,16,252,110
1288,37,397,186,19,14,407,193
1288,54,383,248,14,14,390,255
1289,1,244,247,18,17,253,255
1289,3,48,175,22,13,59,182
1289,8,244,102,16,16,252,110
1289,37,397,186,19,14,407,193
1289,54,383,248,14,14,390,255
1290,1,244,247,18,17,253,255
1290,3,48,175,22,13,59,182
1290,8,244,102,16,16,252,110
1290,37,397,186,19,14,407,193
1290,54,383,248,14,14,390,255
1291,1,244,247,18,17,253,255
1291,3,48,175,22,13,59,182
1291,8,244,102,16,16,252,110
1291,37,397,186,19,14,407,193
1291,54,383,248,14,14,390,255
1292,1,244,247,18,17,253,255
1292,3,48,175,22,13,59,182
1292,8,244,102,16,16,252,110
1292,37,397,186,19,14,407,193
1292,54,383,248,14,14,390,255
1293,1,244,247,18,17,253,255
1293,3,48,175,22,13,59,182
1293,8,244,102,16,16,252,110
1293,37,397,186,19,14,407,193
1293,54,383,248,14,14,390,255
1294,1,244,247,18,17,253,255
1294,3,48,175,22,13,59,182
